# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,1.8457794339560063,3.2982806573842134,-179.97424824506808,0.8573244160248374,0.0,1.3605346767065882,180.0,0.0,0.0
 0.0017033180814550112,1.844319137924014,3.2982800010498656,-179.97424824506808,0.8573244160248374,0.0,1.3605346767065882,180.0,45.616651432121834,0.0
 0.0037556663027541776,1.8433774408974413,3.2982780390664415,-179.88062699163973,0.06035520641912689,-388.3206569600638,8.106638768604729,180.0,42.131587172775845,0.0
 0.01129940842431037,1.8429506032340532,3.298274781963369,-179.56279716283646,0.05281146429757069,-1.0000000000000002,358.544926428852,180.0,112068.06652481642,0.0
 0.01287415043352286,1.8430348852916154,3.2982702402700754,-3.0845049149879853,0.05438620630678318,0.9999999999999989,130.1474289604489,180.0,252.98670072212886,0.0
 0.022840417845186204,1.8436265474278934,3.2982644245159896,-0.5631718039968051,0.06435247371844652,0.9999999999999993,3.9904481891671986,180.0,12.67064926561593,0.0
 0.03806112914766301,1.8447218500006521,3.2982573452305397,-0.37031550950992526,0.07957318502092332,0.9999999999999998,0.9216951330916552,180.0,3.944792914173547,0.0
 0.05607043246582058,1.8463170533676576,3.298249012943153,-0.29927253739125514,0.09758248833908088,0.9999999999999997,0.3499621864796122,180.0,1.8967515952864045,1.4585439043641585e-12
 0.0755567909808865,1.8484084178866746,3.2982394381832583,-0.262311755791481,0.11706884685414681,1.0000000000000007,0.1692854534641794,180.00000000000003,1.1163975091752136,-1.399448870712885e-12
 0.09586600700528178,1.850992203915469,3.298228631480283,-0.2396385976085448,0.1373780628785421,1.0,0.09465419158239938,180.0,0.737687145314582,0.0
 0.1166578370915538,1.854064671811806,3.2982166033636555,-0.22430073182633697,0.15816989296481412,1.0,0.058304000897827724,180.0,0.52518304234223,0.0
 0.13774358435301087,1.8576220819334508,3.298203364362804,-0.2132268549295056,0.1792556402262712,1.0,0.03849363605363978,180.0,0.3938559314700235,0.0
 0.15901191174059068,1.861660694638169,3.2981889250071563,-0.20485019803546095,0.200523967613851,1.0,0.02677722327191273,180.0,0.30692021799978403,0.0
 0.18039348026281005,1.866176770283726,3.29817329582614,-0.19828776236344406,0.2219055361360704,1.0000000000000013,0.019402433140505222,180.0,0.24633393928966027,1.3250462306180788e-12
 0.2018430786041045,1.8711665692278874,3.2981564873491838,-0.19300399830785203,0.24335513447736482,0.9999999999999987,0.014526933920003256,180.00000000000003,0.202391590724417,-1.3227409695123174e-12
 0.22333005911313253,1.8766263518284183,3.2981385101057152,-0.18865521414276532,0.2648421149863928,0.9999999999999987,0.011173216376603618,180.0,0.1694884822944625,0.0
 0.24483294738190764,1.8825523784430838,3.298119374625163,-0.1850107222451432,0.28634500325516793,1.0,0.00878941616625342,180.0,0.14420102315862657,0.0
 0.2663362627189199,1.88894090942965,3.2980990914369546,-0.18190992217224344,0.3078483185921802,1.0,0.007047727210044642,180.0,0.1243403405752552,0.0
 0.28782856673739626,1.895788205145882,3.2980776710705184,-0.1792375617708392,0.32934062261065655,1.0,0.005744975537133421,180.0,0.10845308086108553,-1.3236233343242194e-12
 0.3093012234165072,1.9030905259495452,3.2980551240552822,-0.17690878599971724,0.35081327928976747,1.0,0.004750622565608158,179.99999999999997,0.09554305188688572,1.3252460934314872e-12
 0.3307475869042207,1.9108441321984047,3.298031460920674,-0.1748597349802256,0.37225964277748097,1.0,0.003978163462127112,180.0,0.08490860272320712,0.0
 0.3521624550486426,1.9190452842502261,3.2980066921961217,-0.17304142844858103,0.39367451092190286,1.0,0.0033686970564230723,180.0,0.07604379176788606,0.0
 0.37354169287886907,1.9276902424627753,3.297980828411054,-0.17141567013886316,0.41505374875212936,1.0,0.0028811816435944542,180.0,0.06857623851968314,0.0
 0.3948819676308837,1.936775267193817,3.2979538800948984,-0.16995223436739346,0.43639402350414397,1.0,0.0024864079481475786,180.0,0.06222687026814238,1.3344408245101213e-12
 0.4161805587024194,1.9462966188011166,3.297925857777083,-0.16862688970389078,0.45769261457567967,1.0,0.002163191568909656,180.00000000000003,0.05678316168587831,-1.3371989498437202e-12
 0.43743521900089305,1.9562505576424398,3.297896771987036,-0.16741998289158413,0.47894727487415334,1.0,0.0018959193805699636,180.0,0.05208092907775124,-1.3400870451569604e-12
 0.45864407221167464,1.9666333440755521,3.2978666332541846,-0.166315406111693,0.5001561280849349,1.0,0.0016729064784138385,179.99999999999997,0.047991691160311725,0.0
 0.47980553560504086,1.9774412384582187,3.2978354521079583,-0.1652998316960183,0.5213175914783011,1.0,0.0014852915746996766,179.99999999999997,0.044413725273039564,2.6923770867376915e-12
 0.5009182612855599,1.9886705011482049,3.297803239077784,-0.16436213689787868,0.5424303171588203,1.0000000000000027,0.0013262599116298178,180.00000000000003,0.041265640011107316,-1.3493775472082966e-12
 0.521981090950397,2.000317392503276,3.2977700046930902,-0.16349296575131425,0.5634931468236574,1.0,0.0011905191847426692,180.0,0.038481676882277036,0.0
 0.5429930206729081,2.0123781728811982,3.2977357594833054,-0.16268439146105945,0.5845050765461685,1.0,0.00107392440028741,180.0,0.0360082370011485,0.0
 0.563953173216263,2.024849102639736,3.297700513977856,-0.1619296533206981,0.6054652290895234,1.0,0.0009731801900900462,180.0,0.033801276184217265,0.0
