# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,1.8439230227629115,4.436550250772711,0.0,0,3.0,0,180.0,0.0,0.0
 0.08894286299662373,1.8557892720799658,4.436550250772711,0.0,0.26682858898987116,3.0,0,180.0,0.0,0.0
 0.12507711689674988,1.8673894505197164,4.436550250772711,0.0,0.37523135069024965,3.0000000000000004,0,180.0,0.0,0.0
 0.1523213293274739,1.8787257038150447,4.436550250772711,0.0,0.45696398798242166,3.0,0,180.0,0.0,0.0
 0.17488501924773409,1.889800177698832,4.436550250772711,0.0,0.5246550577432023,3.0000000000000027,0,180.0,0.0,0.0
 0.19440849628389653,1.9006150179039603,4.436550250772711,0.0,0.5832254888516897,3.0000000000000013,0,180.0,0.0,0.0
 0.21173780547396978,1.9111723701633105,4.436550250772711,0.0,0.6352134164219094,3.0,0,180.0,0.0,0.0
 0.22737833002414415,1.9214743802097645,4.436550250772711,0.0,0.6821349900724325,2.9999999999999982,0,180.0,0.0,1.989922075393178e-12
 0.2416611553577886,1.9315231937762034,4.436550250772711,0.0,0.7249834660733658,3.0,0,180.00000000000003,0.0,-2.1603051951307086e-12
 0.2548174952557188,1.941320956595509,4.436550250772711,0.0,0.7644524857671565,3.0000000000000084,0,180.0,0.0,0.0
 0.26701659328919514,1.9508698144005627,4.436550250772711,0.0,0.8010497798675855,2.9999999999999956,0,180.0,0.0,0.0
 0.27838688925227156,1.9601719129242463,4.436550250772711,0.0,0.8351606677568147,2.999999999999995,0,180.0,0.0,0.0
 0.2890286896215545,1.9692293978994408,4.436550250772711,0.0,0.8670860688646636,3.0000000000000053,0,180.0,0.0,0.0
 0.299022175650476,1.9780444150590277,4.436550250772711,0.0,0.8970665269514282,3.0000000000000058,0,180.0,0.0,3.0202075220767985e-12
 0.30843269106130455,1.9866191101358888,4.436550250772711,0.0,0.9252980731839139,3.0000000000000058,0,180.00000000000003,0.0,-3.200040956462771e-12
 0.3173143615827408,1.9949556288629051,4.436550250772711,0.0,0.9519430847482226,3.000000000000006,0,180.0,0.0,0.0
 0.32571264862354493,2.003056116972959,4.436550250772711,0.0,0.9771379458706351,3.0,0,180.0,0.0,0.0
 0.3336661979044516,2.0109227201989306,4.436550250772711,0.0,1.0009985937133552,3.000000000000007,0,180.0,0.0,0.0
 0.34120820770783644,2.0185575842737027,4.436550250772711,0.0,1.0236246231235098,3.0000000000000147,0,180.0,0.0,-3.969926327778626e-12
 0.3483674613271114,2.0259628549301563,4.436550250772711,0.0,1.0451023839813345,2.9999999999999845,0,179.99999999999997,0.0,4.178644211587677e-12
 0.35516911947058016,2.0331406779011725,4.436550250772711,0.0,1.0655073584117407,2.9999999999999836,0,180.0,0.0,0.0
 0.3616353376508084,2.040093198919633,4.436550250772711,0.0,1.0849060129524255,3.0000000000000084,0,180.0,0.0,0.0
 0.36778575371676014,2.0468225637184196,4.436550250772711,0.0,1.1033572611502807,2.999999999999991,0,180.0,0.0,0.0
 0.3736378775119944,2.053330918030414,4.436550250772711,0.0,1.1209136325359834,3.0,0,180.0,0.0,5.1030730765293234e-12
 0.37920740571670003,2.0596204075884965,4.436550250772711,0.0,1.1376222171501003,2.9999999999999902,0,180.00000000000003,0.0,-5.361501185579492e-12
 0.38450847876445915,2.0656931781255494,4.436550250772711,0.0,1.1535254362933778,3.0000000000000315,0,180.0,0.0,-5.6331772879467285e-12
 0.3895538923876408,2.071551375374454,4.436550250772711,0.0,1.1686616771629228,3.0,0,179.99999999999997,0.0,0.0
 0.3943552732458225,2.0771971450680926,4.436550250772711,0.0,1.1830658197374677,2.9999999999999885,0,179.99999999999997,0.0,1.2443959879528484e-11
 0.398923225843799,2.0826326329393456,4.436550250772711,0.0,1.1967696775313972,2.9999999999999636,0,180.00000000000003,0.0,-6.5424037143685955e-12
 0.40326745629353167,2.087859984721095,4.436550250772711,0.0,1.209802368880595,2.9999999999999742,0,180.0,0.0,0.0
 0.40739687724487245,2.092881346146222,4.436550250772711,0.0,1.2221906317346174,3.0000000000000133,0,180.0,0.0,0.0
 0.4113196973844852,2.0976988629476083,4.436550250772711,0.0,1.2339590921534556,2.9999999999999716,0,180.0,0.0,0.0
 0.41504349819846065,2.102314680858135,4.436550250772711,0.0,1.2451304945953818,2.999999999999985,0,180.0,0.0,0.0
 0.418575300153407,2.1067309456106837,4.436550250772711,0.0,1.2557259004602208,2.9999999999999845,0,180.0,0.0,0.0
 0.4219216200316713,2.1109498029381366,4.436550250772711,0.0,1.2657648600950138,3.0000000000000333,0,180.0,0.0,0.0
 0.42508852082867216,2.1149733985733743,4.436550250772711,0.0,1.2752655624860165,3.000000000000035,0,180.0,0.0,0.0
 0.42808165536212617,2.118803878249279,4.436550250772711,0.0,1.2842449660863784,2.9999999999999445,0,180.0,0.0,0.0
 0.4309063045379431,2.1224433876987314,4.436550250772711,0.0,1.292718913613829,2.9999999999999605,0,180.0,0.0,0.0
 0.4335674110536923,2.1258940726546136,4.436550250772711,0.0,1.3007022331610765,2.9999999999999374,0,180.0,0.0,0.0
 0.43606960918863663,2.129158078849807,4.436550250772711,0.0,1.3082088275659096,3.0000000000000444,0,180.0,0.0,0.0
 0.4384172512225324,2.1322375520171932,4.436550250772711,0.0,1.315251753667597,3.0000000000000235,0,180.0,0.0,0.0
